code,split,id,intent_index,domain,query,detail
mixed_domain_example,train,18158,,,打开香氛导航到吴忠,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,18173,,,播放音乐主驾驶车窗关闭到百分之十,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,18234,,,打开主驾座椅通风打开遮阳帘播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,18251,,,关闭空调导航去公司打开座椅按摩,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,18300,,,关闭前车车窗播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,18338,,,播放音乐关闭空调,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,18343,,,播放QQ音乐打开主驾座椅按摩,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,18350,,,播放音乐打开前排座椅按摩,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,18380,,,打开座椅按摩蓝牙音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,18414,,,放一首扑克摇打开主驾座椅按摩座椅通风,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,18526,,,打开前排车窗打开遮阳帘打开导航去淮北零跑汽车,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,18548,,,打开前排座椅通风座椅按摩导航去鄞州区培罗成广场,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,18675,,,打开蓝牙音乐打开超级续航,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,18908,,,开启天窗播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,18910,,,打开座椅按摩导航去单位,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,18926,,,关闭导航退出导航结束导航,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,19028,,,副驾与后排座椅往后一点导航到万家乐,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,1910,,,打开座椅通风座椅按摩播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,19111,,,播放音乐打开座椅通风,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,19137,,,打开所有车窗打开天窗播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,1921,,,播放音乐打开车窗关闭空调,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,1940,,,开启极速制冷播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,1958,,,播放蓝牙音乐打开空调,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,2117,,,播放音乐关闭行人提示音,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,2160,,,打开车窗空调二十度播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,2181,,,播放王琪的歌曲打开天窗打开大灯,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,2297,,,播放玫瑰花的葬礼动能回收调到适中,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,2309,,,主驾和后排座椅往前一点播放高耀太的纯情,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,2341,,,调低空调风速然后经过东方明珠导航去迪士尼,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,2357,,,关闭空调导航去精灵谷,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,2546,,,空调调到二十度播放一首周杰伦的歌曲,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,2571,,,切换至纯电模式播放一首林俊杰的美人鱼,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,2588,,,播放QQ音乐然后音量放到最小,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,2676,,,播放蓝牙音乐打开座椅按摩,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,2679,,,打开前排阅读灯导航回家,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,2723,,,关闭歌曲打开后备箱,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,2735,,,回桌面继续放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,2758,,,打开空调播放音乐导航许昌市,"{""domains"": [""地图"", ""车载控制"", ""音乐""]}"
mixed_domain_example,train,2792,,,座椅按摩播放王菲的歌,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,2796,,,导航到中西医减小音乐,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,2845,,,通风模式播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,2893,,,导航去公司打开座椅按摩,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,2942,,,关闭歌词关闭空调,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,3228,,,关闭空调并打开通风模式并播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,3286,,,关闭低速提示音导航回家,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,3302,,,播放一首碎银几两DJ版媒体声音调到最大,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,3373,,,关掉大屏幕播放流行歌曲,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,3425,,,把多媒体的音量调小然后播放QQ音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,3560,,,播放音乐空调四挡,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,3696,,,播放音乐空调挡内循环,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,3728,,,关闭空调导航创业环保大厦,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,3740,,,打开主驾玻璃播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,3750,,,播放许巍的歌曲音量调到百分之二十,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,3760,,,打开空调导航到旭辉铂宸府,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,3785,,,导航到五星花园打开天窗,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,3821,,,打开所有窗户导航到公司,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,3824,,,空调打开并导航去公司,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,3827,,,打开所有车窗打开天窗打开空调风量调到四挡打开全景影像播放一首夜色,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,3852,,,打开香氛播放我收藏的音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4033,,,播放杨宗纬的歌曲并将音量调小后,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4057,,,打开香薰播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4084,,,空调风挡加大两挡播放歌曲,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4085,,,到最后打开童锁,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4110,,,这个带我去恐龙园开启外循环,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,4189,,,取消导航返回主页,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,4286,,,导航回家打开空调温度二十六度,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,4363,,,关闭AC打开外循环播放蓝牙音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4373,,,播放音乐打开天窗,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4374,,,关闭空调导航到公司,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,4380,,,打开所有车窗导航到校区,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,4403,,,播放蓝牙模式蓝牙音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4411,,,打开空调导航去公司,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,4436,,,导航到鲁商松江新城打开座椅通风,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,4455,,,播放第一首歌关闭网络,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4457,,,打开QQ音乐语音音量调到十,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4549,,,风速调到最小导航去华士实验中学,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,4579,,,关闭车窗播放周杰伦的夜曲打开空调,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4612,,,播放音乐返回桌面,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4663,,,关闭副驾驶车窗关闭遮阳帘打开后备箱放个音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4700,,,关闭全车车窗打开座椅通风打开空调导航到胖东来打开遮阳帘,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,4731,,,座椅加热打开我要去迪士尼并路过外滩且暂停播放,"{""domains"": [""地图"", ""播放控制"", ""车载控制""]}"
mixed_domain_example,train,4790,,,打开后视镜加热并播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4844,,,帮我关闭遮阳帘导航到赣州零跑中心,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,4960,,,打开尾翼打开高德地图,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,4978,,,打开所有车窗播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4995,,,关闭遮阳板播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,4998,,,主副驾座椅放直然后随机播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,5096,,,打开座椅按摩播放蓝牙音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,5189,,,关掉空调放首歌,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,5250,,,天窗打开打开网易云播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,5313,,,停止播放音乐打开四轮胎压,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,5315,,,打开车窗打开天窗播放刘德华的歌然后空调调到二十度以内,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,5349,,,空调最大导航回家,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,5386,,,关闭空调播放凤凰传奇的歌,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,5388,,,打开座椅通风打开酷狗,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,5470,,,打开后排空调播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,5491,,,空调打开播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,5515,,,前排车窗微开导航到广州东站,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,5698,,,为我打开通知打电话那个,"{""domains"": [""打电话"", ""车载控制""]}"
mixed_domain_example,train,5699,,,打开车窗打开遮阳帘打开前排座椅通风关闭空调导航到零跑汽车黄金口店,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,5792,,,导航去公司打开座椅通风,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,5955,,,打开QQ音乐打开空调,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,6009,,,打开空调来首音乐吧,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,6148,,,屏幕亮度调亮一点导航到白金汉爵,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,6249,,,打开QQ音乐打开车窗通风,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,6329,,,调回默认速度接着播,"{""domains"": [""播放控制"", ""车载控制""]}"
mixed_domain_example,train,6354,,,播放音乐打开车窗,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,6377,,,关闭近光灯导航去公司,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,6379,,,打开空调导航到公司播放每日推荐,"{""domains"": [""地图"", ""车载控制"", ""音乐""]}"
mixed_domain_example,train,6453,,,关闭空调打开车窗播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,6549,,,打开后视镜搜索DJ,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,6639,,,放首歌空调调到百分之四,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,6696,,,播放音乐关闭遮阳帘打开副驾座椅通风,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,6856,,,打开蓝牙音乐主驾座椅通风挡位调至中等,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,6943,,,我想听离别开除霜,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,7047,,,调高空调风速然后导航去迪士尼途经东方明珠,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,7112,,,打开座椅加热导航去公司,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,7131,,,关闭空调导航到区委党校,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,7142,,,打开前排座椅通风打开前排座椅按摩播放热门歌曲,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,7279,,,打开全部车窗播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,7378,,,关闭主驾车窗导航到第一汽车制造厂,"{""domains"": [""地图"", ""车载控制""]}"
mixed_domain_example,train,7382,,,打开空调温度调到最低播放音乐,"{""domains"": [""车载控制"", ""音乐""]}"
mixed_domain_example,train,7386,,,关闭低速行驶提示音导航去阳光馨园,"{""domains"": [""地图"", ""车载控制""]}"
